itemId,itemName,icon,rarity,slot,type,location
18680,Ancient Bone Bow,inv_weapon_bow_08,rare,Ranged,Bow,SCHOLO
18681,Burial Shawl,inv_shoulder_05,rare,Shoulder,Cloth,SCHOLO
18682,Ghoul Skin Leggings,inv_pants_02,rare,Legs,Leather,SCHOLO
18683,Hammer of the Vesper,inv_hammer_13,rare,One-hand,Mace,SCHOLO
18684,Dimly Opalescent Ring,inv_jewelry_ring_15,rare,Finger,Finger,SCHOLO
18686,Bone Golem Shoulders,inv_shoulder_03,rare,Shoulder,Mail,SCHOLO
18689,Phantasmal Cloak,inv_misc_cape_20,rare,Back,Cloth,SCHOLO
18690,Wraithplate Leggings,inv_pants_04,rare,Legs,Plate,SCHOLO
18691,Dark Advisor's Pendant,inv_jewelry_necklace_06,rare,Neck,Neck,SCHOLO
18692,Death Knight Sabatons,inv_boots_plate_08,rare,Feet,Plate,SCHOLO
18693,Shivery Handwraps,inv_gauntlets_16,rare,Hands,Cloth,SCHOLO
18694,Shadowy Mail Greaves,inv_boots_01,rare,Feet,Mail,SCHOLO
18695,Spellbound Tome,inv_misc_book_06,rare,Off Hand,Held In Off-Hand,SCHOLO
18696,Intricately Runed Shield,inv_shield_02,rare,Off Hand,Shield,SCHOLO
18697,Coldstone Slippers,inv_boots_fabric_01,rare,Feet,Cloth,BOE
18698,Tattered Leather Hood,inv_helmet_41,rare,Head,Leather,BOE
18699,Icy Tomb Spaulders,inv_shoulder_27,rare,Shoulder,Leather,BOE
18700,Malefic Bracers,inv_bracer_07,rare,Wrist,Leather,BOE
18701,Innervating Band,inv_jewelry_ring_24,rare,Finger,Finger,BOE
18702,Belt of the Ordained,inv_belt_28,rare,Waist,Plate,BOE
18709,Arena Wristguards,inv_bracer_10,rare,Wrist,Cloth,
18710,Arena Bracers,inv_bracer_08,rare,Wrist,Leather,
18711,Arena Bands,inv_bracer_03,rare,Wrist,Mail,
18712,Arena Vambraces,inv_bracer_19,rare,Wrist,Plate,
18713,"Rhok'delar, Longbow of the Ancient Keepers",inv_weapon_bow_01,epic,Ranged,Bow,ONY
18715,"Lok'delar, Stave of the Ancient Keepers",inv_staff_21,epic,Two-hand,Staff,MC
18716,Ash Covered Boots,inv_boots_08,rare,Feet,Leather,STRAT
18717,Hammer of the Grand Crusader,inv_hammer_06,rare,Two-hand,Mace,STRAT
18718,Grand Crusader's Helm,inv_helmet_10,rare,Head,Plate,STRAT
18720,Shroud of the Nathrezim,inv_shoulder_23,rare,Shoulder,Cloth,STRAT
18721,Barrage Girdle,inv_belt_18,rare,Waist,Mail,STRAT
18722,Death Grips,inv_gauntlets_13,rare,Hands,Plate,STRAT
18723,Animated Chain Necklace,inv_jewelry_necklace_01,rare,Neck,Neck,STRAT
18725,Peacemaker,inv_spear_07,rare,Two-hand,Polearm,STRAT
18726,Magistrate's Cuffs,inv_bracer_11,rare,Wrist,Leather,STRAT
18727,Crimson Felt Hat,inv_helmet_51,rare,Head,Cloth,STRAT
18728,Anastari Heirloom,inv_jewelry_necklace_11,rare,Neck,Neck,STRAT
18729,Screeching Bow,inv_weapon_bow_12,rare,Ranged,Bow,STRAT
18730,Shadowy Laced Handwraps,inv_gauntlets_16,rare,Hands,Cloth,STRAT
18734,Pale Moon Cloak,inv_misc_cape_11,rare,Back,Cloth,STRAT
18735,Maleki's Footwraps,inv_boots_03,rare,Feet,Cloth,STRAT
18736,Plaguehound Leggings,inv_pants_12,rare,Legs,Leather,BOE
18737,Bone Slicing Hatchet,inv_axe_11,rare,One-hand,Axe,STRAT
18738,Carapace Spine Crossbow,inv_weapon_crossbow_04,rare,Ranged,Crossbow,STRAT
18739,Chitinous Plate Legguards,inv_pants_04,rare,Legs,Plate,STRAT
18740,Thuzadin Sash,inv_belt_13,rare,Waist,Cloth,STRAT
18741,Morlune's Bracer,inv_bracer_17,rare,Wrist,Plate,BOE
18742,Stratholme Militia Shoulderguard,inv_shoulder_14,rare,Shoulder,Mail,BOE
18743,Gracious Cape,inv_misc_cape_18,rare,Back,Cloth,BOE
18744,Plaguebat Fur Gloves,inv_gauntlets_18,rare,Hands,Leather,BOE
18745,Sacred Cloth Leggings,inv_pants_01,rare,Legs,Cloth,BOE
18754,Fel Hardened Bracers,inv_bracer_15,rare,Wrist,Plate,DMW
18755,Xorothian Firestick,inv_weapon_rifle_03,rare,Ranged,Gun,DMW
18756,Dreadguard's Protector,inv_shield_17,rare,Off Hand,Shield,DMW
18757,Diabolic Mantle,inv_shoulder_25,rare,Shoulder,Cloth,DMW
18758,Specter's Blade,inv_weapon_shortblade_18,rare,One-hand,Dagger,SCHOLO
18759,Malicious Axe,inv_axe_18,rare,Two-hand,Axe,SCHOLO
18760,Necromantic Band,inv_jewelry_ring_09,rare,Finger,Finger,SCHOLO
18761,Oblivion's Touch,inv_wand_12,rare,Ranged,Wand,SCHOLO
18762,Shard of the Green Flame,inv_misc_shadowegg,rare,Off Hand,Held In Off-Hand,
18803,Finkle's Lava Dredger,inv_gizmo_02,epic,Two-hand,Mace,MC
18805,Core Hound Tooth,inv_weapon_shortblade_11,epic,One-hand,Dagger,MC
18806,Core Forged Greaves,inv_boots_plate_09,epic,Feet,Plate,MC
18807,Helm of Latent Power,inv_helmet_24,rare,Head,Mail,
18808,Gloves of the Hypnotic Flame,inv_gauntlets_03,epic,Hands,Cloth,MC
18809,Sash of Whispered Secrets,inv_belt_12,epic,Waist,Cloth,MC
18810,Wild Growth Spaulders,inv_shoulder_18,epic,Shoulder,Leather,MC
18811,Fireproof Cloak,inv_misc_cape_18,epic,Back,Cloth,MC
18812,Wristguards of True Flight,inv_bracer_02,epic,Wrist,Mail,MC
18813,Ring of Binding,inv_jewelry_ring_13,epic,Finger,Finger,ONY
18814,Choker of the Fire Lord,inv_jewelry_amulet_05,epic,Neck,Neck,MC
18815,Essence of the Pure Flame,spell_fire_fire,epic,Trinket,Trinket,MC
18816,Perdition's Blade,inv_sword_48,epic,One-hand,Dagger,MC
18817,Crown of Destruction,inv_crown_02,epic,Head,Mail,MC
18820,Talisman of Ephemeral Power,inv_misc_stonetablet_11,epic,Trinket,Trinket,MC
18821,Quick Strike Ring,inv_jewelry_ring_07,epic,Finger,Finger,MC
18822,Obsidian Edged Blade,inv_sword_28,epic,Two-hand,Sword,MC
18823,Aged Core Leather Gloves,inv_gauntlets_23,epic,Hands,Leather,MC
18824,Magma Tempered Boots,inv_boots_plate_08,epic,Feet,Plate,MC
18825,Grand Marshal's Aegis,inv_shield_05,epic,Off Hand,Shield,PVP
18826,High Warlord's Shield Wall,inv_shield_19,epic,Off Hand,Shield,PVP
18827,Grand Marshal's Handaxe,inv_axe_24,epic,One-hand,Axe,PVP
18828,High Warlord's Cleaver,inv_axe_02,epic,One-hand,Axe,PVP
18829,Deep Earth Spaulders,inv_shoulder_04,epic,Shoulder,Mail,MC
18830,Grand Marshal's Sunderer,inv_axe_10,epic,Two-hand,Axe,PVP
18831,High Warlord's Battle Axe,inv_axe_21,epic,Two-hand,Axe,PVP
18832,Brutality Blade,inv_sword_15,epic,One-hand,Sword,MC
18833,Grand Marshal's Bullseye,inv_weapon_bow_12,epic,Ranged,Bow,PVP
18834,Insignia of the Horde,inv_jewelry_trinketpvp_02,rare,Trinket,Trinket,PVP
18835,High Warlord's Recurve,inv_weapon_bow_08,epic,Ranged,Bow,PVP
18836,Grand Marshal's Repeater,inv_weapon_crossbow_04,epic,Ranged,Crossbow,PVP
18837,High Warlord's Crossbow,inv_weapon_crossbow_10,epic,Ranged,Crossbow,PVP
18838,Grand Marshal's Dirk,inv_weapon_shortblade_26,epic,One-hand,Dagger,PVP
18840,High Warlord's Razor,inv_weapon_shortblade_13,epic,One-hand,Dagger,PVP
18842,Staff of Dominance,inv_staff_13,epic,Two-hand,Staff,MC
18843,Grand Marshal's Right Hand Blade,inv_weapon_shortblade_07,epic,Main Hand,Fist Weapon,PVP
18844,High Warlord's Right Claw,inv_misc_monsterclaw_03,epic,Main Hand,Fist Weapon,PVP
18845,Insignia of the Horde,inv_jewelry_trinketpvp_02,rare,Trinket,Trinket,PVP
18846,Insignia of the Horde,inv_jewelry_trinketpvp_02,rare,Trinket,Trinket,PVP
18847,Grand Marshal's Left Hand Blade,ability_rogue_rupture,epic,Off Hand,Fist Weapon,PVP
18848,High Warlord's Left Claw,inv_misc_monsterclaw_04,epic,Off Hand,Fist Weapon,PVP
18849,Insignia of the Horde,inv_jewelry_trinketpvp_02,rare,Trinket,Trinket,PVP
18850,Insignia of the Horde,inv_jewelry_trinketpvp_02,rare,Trinket,Trinket,PVP
18851,Insignia of the Horde,inv_jewelry_trinketpvp_02,rare,Trinket,Trinket,PVP
18852,Insignia of the Horde,inv_jewelry_trinketpvp_02,rare,Trinket,Trinket,PVP
18853,Insignia of the Horde,inv_jewelry_trinketpvp_02,rare,Trinket,Trinket,PVP
18854,Insignia of the Alliance,inv_jewelry_trinketpvp_01,rare,Trinket,Trinket,PVP
18855,Grand Marshal's Hand Cannon,inv_weapon_rifle_08,epic,Ranged,Gun,PVP
18856,Insignia of the Alliance,inv_jewelry_trinketpvp_01,rare,Trinket,Trinket,PVP
18857,Insignia of the Alliance,inv_jewelry_trinketpvp_01,rare,Trinket,Trinket,PVP
18858,Insignia of the Alliance,inv_jewelry_trinketpvp_01,rare,Trinket,Trinket,PVP
18859,Insignia of the Alliance,inv_jewelry_trinketpvp_01,rare,Trinket,Trinket,PVP
18860,High Warlord's Street Sweeper,inv_weapon_rifle_06,epic,Ranged,Gun,PVP
18861,Flamewaker Legplates,inv_pants_04,epic,Legs,Plate,MC
18862,Insignia of the Alliance,inv_jewelry_trinketpvp_01,rare,Trinket,Trinket,PVP
18863,Insignia of the Alliance,inv_jewelry_trinketpvp_01,rare,Trinket,Trinket,PVP
18864,Insignia of the Alliance,inv_jewelry_trinketpvp_01,rare,Trinket,Trinket,PVP
18865,Grand Marshal's Punisher,inv_mace_13,epic,One-hand,Mace,PVP
18866,High Warlord's Bludgeon,inv_hammer_20,epic,One-hand,Mace,PVP
18867,Grand Marshal's Battle Hammer,inv_hammer_03,epic,Two-hand,Mace,PVP
18868,High Warlord's Pulverizer,inv_hammer_10,epic,Two-hand,Mace,PVP
18869,Grand Marshal's Glaive,inv_spear_08,epic,Two-hand,Polearm,PVP
18870,Helm of the Lifegiver,inv_helmet_18,epic,Head,Mail,MC
18871,High Warlord's Pig Sticker,inv_spear_01,epic,Two-hand,Polearm,PVP
18872,Manastorm Leggings,inv_pants_08,epic,Legs,Cloth,MC
18873,Grand Marshal's Stave,inv_staff_14,epic,Two-hand,Staff,PVP
18874,High Warlord's War Staff,inv_misc_bone_elfskull_01,epic,Two-hand,Staff,PVP
18875,Salamander Scale Pants,inv_pants_12,epic,Legs,Leather,MC
18876,Grand Marshal's Claymore,inv_sword_39,epic,Two-hand,Sword,PVP
18877,High Warlord's Greatsword,inv_sword_48,epic,Two-hand,Sword,PVP
18878,Sorcerous Dagger,inv_weapon_shortblade_07,epic,Main Hand,Dagger,MC
18879,Heavy Dark Iron Ring,inv_jewelry_ring_14,epic,Finger,Finger,MC
18948,Barbaric Bracers,inv_bracer_15,rare,Wrist,Leather,Crafted
18957,Brushwood Blade,inv_sword_06,uncommon,One-hand,Sword,
18984,Dimensional Ripper - Everlook,inv_misc_enggizmos_07,uncommon,Trinket,Trinket,Crafted
18986,Ultrasafe Transporter: Gadgetzan,inv_misc_enggizmos_12,uncommon,Trinket,Trinket,
19019,"Thunderfury, Blessed Blade of the Windseeker",inv_sword_39,legendary,One-hand,Sword,MC
19022,Nat Pagle's Extreme Angler FC-5000,inv_fishingpole_01,uncommon,Two-hand,Fishing Pole,
19024,Arena Grand Master,inv_misc_armorkit_04,rare,Trinket,Trinket,
19028,Elegant Dress,inv_chest_cloth_04,common,Chest,Chest,
19031,Frostwolf Battle Tabard,inv_shirt_guildtabard_01,common,Tabard,Tabard,AV
19032,Stormpike Battle Tabard,inv_shirt_guildtabard_01,common,Tabard,Tabard,AV
19037,Emerald Peak Spaulders,inv_shoulder_26,uncommon,Shoulder,Plate,
19038,Ring of Subtlety,inv_jewelry_ring_03,uncommon,Finger,Finger,
19039,Zorbin's Water Resistant Hat,inv_helmet_51,uncommon,Head,Leather,
19040,Zorbin's Mega-Slicer,inv_sword_36,uncommon,One-hand,Sword,
19041,Pratt's Handcrafted Tunic,inv_chest_leather_07,uncommon,Chest,Leather,
19042,Jangdor's Handcrafted Tunic,inv_chest_leather_08,uncommon,Chest,Leather,
19043,Heavy Timbermaw Belt,inv_belt_16,rare,Waist,Mail,Crafted
19044,Might of the Timbermaw,inv_belt_09,rare,Waist,Leather,Crafted
19047,Wisdom of the Timbermaw,inv_belt_09,rare,Waist,Cloth,Crafted
19048,Heavy Timbermaw Boots,inv_boots_chain_10,rare,Feet,Mail,Crafted
19049,Timbermaw Brawlers,inv_gauntlets_26,rare,Hands,Leather,Crafted
19050,Mantle of the Timbermaw,inv_shoulder_19,rare,Shoulder,Cloth,Crafted
19051,Girdle of the Dawn,inv_belt_11,rare,Waist,Plate,Crafted
19052,Dawn Treaders,inv_boots_cloth_08,rare,Feet,Leather,Crafted
19056,Argent Boots,inv_boots_cloth_03,rare,Feet,Cloth,Crafted
19057,Gloves of the Dawn,inv_gauntlets_29,rare,Hands,Plate,Crafted
19058,Golden Mantle of the Dawn,inv_shoulder_26,rare,Shoulder,Leather,Crafted
19059,Argent Shoulders,inv_shoulder_13,rare,Shoulder,Cloth,Crafted
19083,Frostwolf Legionnaire's Cloak,inv_misc_cape_16,rare,Back,Cloth,AV
19084,Stormpike Soldier's Cloak,inv_misc_cape_18,rare,Back,Cloth,AV
19085,Frostwolf Advisor's Cloak,inv_misc_cape_16,rare,Back,Cloth,AV
19086,Stormpike Sage's Cloak,inv_misc_cape_18,rare,Back,Cloth,AV
19087,Frostwolf Plate Belt,inv_belt_35,rare,Waist,Plate,AV
19088,Frostwolf Mail Belt,inv_belt_18,rare,Waist,Mail,AV
19089,Frostwolf Leather Belt,inv_belt_26,rare,Waist,Leather,AV
19090,Frostwolf Cloth Belt,inv_belt_04,rare,Waist,Cloth,AV
19091,Stormpike Plate Girdle,inv_belt_35,rare,Waist,Plate,AV
19092,Stormpike Mail Girdle,inv_belt_18,rare,Waist,Mail,AV
19093,Stormpike Leather Girdle,inv_belt_26,rare,Waist,Leather,AV
19094,Stormpike Cloth Girdle,inv_belt_04,rare,Waist,Cloth,AV
19095,Frostwolf Legionnaire's Pendant,inv_jewelry_necklace_16,rare,Neck,Neck,AV
19096,Frostwolf Advisor's Pendant,inv_jewelry_necklace_07,rare,Neck,Neck,AV
19097,Stormpike Soldier's Pendant,inv_jewelry_necklace_15,rare,Neck,Neck,AV
19098,Stormpike Sage's Pendant,inv_jewelry_necklace_08,rare,Neck,Neck,AV
19099,Glacial Blade,inv_weapon_shortblade_06,rare,One-hand,Dagger,AV
19100,Electrified Dagger,inv_weapon_shortblade_15,rare,One-hand,Dagger,AV
19101,Whiteout Staff,inv_staff_30,rare,Two-hand,Staff,AV
19102,Crackling Staff,inv_staff_20,rare,Two-hand,Staff,AV
19103,Frostbite,inv_axe_22,rare,One-hand,Axe,AV
19104,Stormstrike Hammer,inv_hammer_21,rare,One-hand,Mace,AV
19105,Frost Runed Headdress,inv_helmet_61,rare,Head,Cloth,
19106,Ice Barbed Spear,inv_spear_04,rare,Two-hand,Polearm,
19107,Bloodseeker,inv_weapon_crossbow_07,rare,Ranged,Crossbow,
19108,Wand of Biting Cold,inv_wand_01,rare,Ranged,Wand,
19109,Deep Rooted Ring,inv_jewelry_ring_35,rare,Finger,Finger,
19110,Cold Forged Blade,inv_sword_47,rare,One-hand,Sword,
19111,Winteraxe Epaulets,inv_shoulder_12,rare,Shoulder,Mail,
19112,Frozen Steel Vambraces,inv_bracer_18,rare,Wrist,Plate,
19113,Yeti Hide Bracers,inv_bracer_08,rare,Wrist,Leather,
19114,Highland Bow,inv_weapon_bow_08,uncommon,Ranged,Bow,
19115,Flask of Forest Mojo,inv_potion_19,uncommon,Off Hand,Held In Off-Hand,
19116,Greenleaf Handwraps,inv_gauntlets_16,uncommon,Hands,Cloth,
19117,Laquered Wooden Plate Legplates,inv_pants_05,uncommon,Legs,Plate,
19118,Nature's Breath,inv_wand_12,uncommon,Ranged,Wand,
19119,Owlbeast Hide Gloves,inv_gauntlets_08,uncommon,Hands,Leather,
19120,Rune of the Guard Captain,inv_misc_rune_07,uncommon,Trinket,Trinket,
19121,Deep Woodlands Cloak,inv_misc_cape_17,rare,Back,Cloth,
19123,Everwarm Handwraps,inv_gauntlets_19,uncommon,Hands,Cloth,
19124,Slagplate Leggings,inv_pants_04,uncommon,Legs,Plate,
19125,Seared Mail Girdle,inv_belt_16,uncommon,Waist,Mail,
19126,Slagplate Gauntlets,inv_gauntlets_22,uncommon,Hands,Plate,
19127,Charred Leather Tunic,inv_chest_leather_03,uncommon,Chest,Leather,
19128,Seared Mail Vest,inv_chest_chain_13,uncommon,Chest,Mail,
19130,Cold Snap,inv_wand_01,epic,Ranged,Wand,Azuregos
19131,Snowblind Shoes,inv_boots_cloth_14,epic,Feet,Cloth,Azuregos
19132,Crystal Adorned Crown,inv_crown_01,epic,Head,Cloth,Azuregos
19133,Fel Infused Leggings,inv_pants_06,epic,Legs,Cloth,Kazzak
19134,Flayed Doomguard Belt,inv_belt_16,epic,Waist,Leather,Kazzak
19135,Blacklight Bracer,inv_bracer_07,epic,Wrist,Cloth,Kazzak
19136,Mana Igniting Cord,inv_belt_11,epic,Waist,Cloth,MC
19137,Onslaught Girdle,inv_belt_29,epic,Waist,Plate,MC
19138,Band of Sulfuras,inv_jewelry_ring_36,epic,Finger,Finger,MC
19139,Fireguard Shoulders,inv_shoulder_23,epic,Shoulder,Leather,MC
19140,Cauterizing Band,inv_jewelry_ring_39,epic,Finger,Finger,MC
19141,Luffa,inv_fabric_wool_01,uncommon,Trinket,Trinket,
19142,Fire Runed Grimoire,inv_misc_book_09,epic,Off Hand,Held In Off-Hand,MC
19143,Flameguard Gauntlets,inv_gauntlets_26,epic,Hands,Plate,MC
19144,Sabatons of the Flamewalker,inv_boots_chain_05,epic,Feet,Mail,MC
19145,Robe of Volatile Power,inv_chest_cloth_18,epic,Chest,Cloth,MC
19146,Wristguards of Stability,inv_bracer_04,epic,Wrist,Leather,MC
19147,Ring of Spell Power,inv_jewelry_ring_38,epic,Finger,Finger,MC
19148,Dark Iron Helm,inv_helmet_22,epic,Head,Plate,Crafted
19149,Lava Belt,inv_belt_32,epic,Waist,Leather,Crafted
19156,Flarecore Robe,inv_chest_cloth_18,epic,Chest,Cloth,Crafted
19157,Chromatic Gauntlets,inv_gauntlets_22,epic,Hands,Mail,Crafted
19159,Woven Ivy Necklace,inv_misc_herb_15,rare,Neck,Neck,
19160,Contest Winner's Tabard,inv_shirt_guildtabard_01,common,Tabard,Tabard,
19162,Corehound Belt,inv_belt_24,epic,Waist,Leather,Crafted
19163,Molten Belt,inv_belt_13,epic,Waist,Leather,Crafted
19164,Dark Iron Gauntlets,inv_gauntlets_22,epic,Hands,Plate,Crafted
19165,Flarecore Leggings,inv_pants_06,epic,Legs,Cloth,Crafted
19166,Black Amnesty,inv_weapon_shortblade_12,epic,One-hand,Dagger,Crafted
19167,Blackfury,inv_spear_08,epic,Two-hand,Polearm,Crafted
19168,Blackguard,inv_sword_39,epic,One-hand,Sword,Crafted
19169,Nightfall,inv_axe_12,epic,Two-hand,Axe,Crafted
19170,Ebon Hand,inv_hammer_19,epic,One-hand,Mace,Crafted
19287,Darkmoon Card: Heroism,inv_misc_ticket_tarot_heroism_01,epic,Trinket,Trinket,Rep
19288,Darkmoon Card: Blue Dragon,inv_misc_ticket_tarot_bluedragon_01,epic,Trinket,Trinket,Rep
19289,Darkmoon Card: Maelstrom,inv_misc_ticket_tarot_maelstrom_01,epic,Trinket,Trinket,Rep
19290,Darkmoon Card: Twisting Nether,inv_misc_ticket_tarot_twistingnether_01,epic,Trinket,Trinket,Rep
19292,Last Month's Mutton,inv_misc_food_18,common,One-hand,Mace,Rep
19293,Last Year's Mutton,inv_misc_food_18,common,One-hand,Mace,Rep
19295,Darkmoon Flower,inv_misc_herb_19,common,Off Hand,Held In Off-Hand,Rep
19302,Darkmoon Ring,inv_jewelry_ring_34,rare,Finger,Finger,
19303,Darkmoon Necklace,inv_jewelry_necklace_11,rare,Neck,Neck,
19308,Tome of Arcane Domination,inv_misc_book_01,epic,Off Hand,Held In Off-Hand,AV
19309,Tome of Shadow Force,inv_misc_book_06,epic,Off Hand,Held In Off-Hand,AV
19310,Tome of the Ice Lord,inv_misc_book_11,epic,Off Hand,Held In Off-Hand,AV
19311,Tome of Fiery Arcana,inv_misc_book_09,epic,Off Hand,Held In Off-Hand,AV
19312,Lei of the Lifegiver,inv_misc_flower_04,epic,Off Hand,Held In Off-Hand,AV
19315,Therazane's Touch,inv_misc_branch_01,epic,Off Hand,Held In Off-Hand,AV
19316,Ice Threaded Arrow,spell_frost_iceshard,uncommon,Projectile,Arrow,AV
19317,Ice Threaded Bullet,spell_frost_frostblast,uncommon,Projectile,Bullet,AV
19321,The Immovable Object,spell_frost_chillingarmor,epic,Off Hand,Shield,AV
19323,The Unstoppable Force,inv_hammer_13,epic,Two-hand,Mace,AV
19324,The Lobotomizer,inv_sword_29,epic,One-hand,Dagger,AV
19325,Don Julio's Band,inv_jewelry_ring_35,epic,Finger,Finger,AV
19334,The Untamed Blade,inv_sword_50,epic,Two-hand,Sword,BWL
19335,Spineshatter,inv_mace_06,epic,Main Hand,Mace,BWL
19336,Arcane Infused Gem,spell_nature_wispsplode,epic,Trinket,Trinket,BWL
19337,The Black Book,inv_misc_book_06,epic,Trinket,Trinket,BWL
19339,Mind Quickening Gem,spell_nature_wispheal,epic,Trinket,Trinket,BWL
19340,Rune of Metamorphosis,inv_misc_rune_06,epic,Trinket,Trinket,BWL
19341,Lifegiving Gem,inv_misc_gem_pearl_05,epic,Trinket,Trinket,BWL
19342,Venomous Totem,inv_misc_idol_03,epic,Trinket,Trinket,BWL
19343,Scrolls of Blinding Light,inv_scroll_08,epic,Trinket,Trinket,BWL
19344,Natural Alignment Crystal,inv_misc_gem_03,epic,Trinket,Trinket,BWL
19345,Aegis of Preservation,spell_holy_blessingofprotection,epic,Trinket,Trinket,BWL
19346,Dragonfang Blade,inv_weapon_shortblade_29,epic,One-hand,Dagger,BWL
19347,Claw of Chromaggus,inv_weapon_shortblade_28,epic,One-hand,Dagger,BWL
19348,Red Dragonscale Protector,inv_shield_20,epic,Off Hand,Shield,BWL
19349,Elementium Reinforced Bulwark,inv_shield_17,epic,Off Hand,Shield,BWL
19350,Heartstriker,inv_weapon_bow_09,epic,Ranged,Bow,BWL
19351,"Maladath, Runed Blade of the Black Flight",inv_sword_49,epic,One-hand,Sword,BWL
19352,Chromatically Tempered Sword,inv_sword_51,epic,One-hand,Sword,BWL
19353,Drake Talon Cleaver,inv_axe_10,epic,Two-hand,Axe,BWL
19354,Draconic Avenger,inv_axe_21,epic,Two-hand,Axe,BWL
19355,Shadow Wing Focus Staff,inv_staff_13,epic,Two-hand,Staff,BWL
19356,Staff of the Shadow Flame,inv_staff_06,epic,Two-hand,Staff,BWL
19357,Herald of Woe,inv_mace_05,epic,Two-hand,Mace,BWL
19358,Draconic Maul,inv_mace_05,epic,Two-hand,Mace,BWL
19360,Lok'amir il Romathis,inv_mace_06,epic,Main Hand,Mace,BWL
19361,"Ashjre'thul, Crossbow of Smiting",inv_weapon_crossbow_09,epic,Ranged,Crossbow,BWL
19362,Doom's Edge,inv_axe_15,epic,One-hand,Axe,BWL
19363,"Crul'shorukh, Edge of Chaos",inv_axe_12,epic,One-hand,Axe,BWL
19364,"Ashkandi, Greatsword of the Brotherhood",inv_sword_50,epic,Two-hand,Sword,BWL
19365,Claw of the Black Drake,inv_weapon_shortblade_27,epic,Main Hand,Fist Weapon,BWL
19366,Master Dragonslayer's Orb,inv_misc_orb_03,epic,Off Hand,Held In Off-Hand,BWL
19367,Dragon's Touch,inv_wand_11,epic,Ranged,Wand,BWL
19368,Dragonbreath Hand Cannon,inv_weapon_rifle_02,epic,Ranged,Gun,BWL
19369,Gloves of Rapid Evolution,inv_gauntlets_06,epic,Hands,Cloth,BWL
19370,Mantle of the Blackwing Cabal,inv_shoulder_25,epic,Shoulder,Cloth,BWL
19371,Pendant of the Fallen Dragon,inv_jewelry_necklace_12,epic,Neck,Neck,BWL
19372,Helm of Endless Rage,inv_helmet_10,epic,Head,Plate,BWL
19373,Black Brood Pauldrons,inv_shoulder_14,epic,Shoulder,Mail,BWL
19374,Bracers of Arcane Accuracy,inv_bracer_07,epic,Wrist,Cloth,BWL
19375,"Mish'undare, Circlet of the Mind Flayer",inv_helmet_52,epic,Head,Cloth,BWL
19376,Archimtiros' Ring of Reckoning,inv_jewelry_ring_40,epic,Finger,Finger,BWL
19377,Prestor's Talisman of Connivery,inv_jewelry_necklace_17,epic,Neck,Neck,BWL
19378,Cloak of the Brood Lord,inv_misc_cape_20,epic,Back,Cloth,BWL
19379,Neltharion's Tear,inv_stone_15,epic,Trinket,Trinket,BWL
19380,Therazane's Link,inv_belt_18,epic,Waist,Mail,BWL
19381,Boots of the Shadow Flame,inv_boots_cloth_05,epic,Feet,Leather,BWL
19382,Pure Elementium Band,inv_jewelry_ring_42,epic,Finger,Finger,BWL
19383,Master Dragonslayer's Medallion,inv_jewelry_necklace_18,epic,Neck,Neck,BWL
19384,Master Dragonslayer's Ring,inv_jewelry_ring_41,epic,Finger,Finger,BWL
19385,Empowered Leggings,inv_pants_cloth_19,epic,Legs,Cloth,BWL
19386,Elementium Threaded Cloak,inv_misc_cape_01,epic,Back,Cloth,BWL
19387,Chromatic Boots,inv_boots_plate_04,epic,Feet,Plate,BWL
19388,Angelista's Grasp,inv_belt_13,epic,Waist,Cloth,BWL
19389,Taut Dragonhide Shoulderpads,inv_shoulder_08,epic,Shoulder,Leather,BWL
19390,Taut Dragonhide Gloves,inv_gauntlets_19,epic,Hands,Leather,BWL
19391,Shimmering Geta,inv_boots_cloth_01,epic,Feet,Cloth,BWL
19392,Girdle of the Fallen Crusader,inv_belt_11,epic,Waist,Plate,BWL
19393,Primalist's Linked Waistguard,inv_belt_21,epic,Waist,Mail,BWL
19394,Drake Talon Pauldrons,inv_shoulder_23,epic,Shoulder,Plate,BWL
19395,Rejuvenating Gem,inv_misc_gem_topaz_02,epic,Trinket,Trinket,BWL
19396,Taut Dragonhide Belt,inv_belt_16,epic,Waist,Leather,BWL
19397,Ring of Blackrock,inv_jewelry_ring_43,epic,Finger,Finger,BWL
19398,Cloak of Firemaw,inv_misc_cape_18,epic,Back,Cloth,BWL
19399,Black Ash Robe,inv_chest_cloth_50,epic,Chest,Cloth,BWL
19400,Firemaw's Clutch,inv_belt_10,epic,Waist,Cloth,BWL
19401,Primalist's Linked Legguards,inv_pants_mail_19,epic,Legs,Mail,BWL
19402,Legguards of the Fallen Crusader,inv_pants_plate_16,epic,Legs,Plate,BWL
